SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901312,2020-08-13T00:00:00,NOP @ ORL,L,35.81666666666667,11,18,0.611,2,6,0.333,5,5,1.0,1,0,1,7,6,1,0,1,4,4,29,-11,37.7,0,0,41.0,1,20,20,20,1,1,1,3,5,5,18,1,1,1,1,36,21,2,1,5,7,34,45,1,1,43,1,1,1,1,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901302,2020-08-11T00:00:00,NOP @ SAC,L,24.766666666666666,3,10,0.3,1,5,0.2,2,2,1.0,0,0,0,6,3,2,1,0,2,4,9,6,24.0,0,0,22.0,1,20,20,20,4,10,6,22,13,6,23,3,6,1,10,36,39,3,4,1,3,1,28,1,10,7,6,1,1,7,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901287,2020-08-09T00:00:00,NOP vs. SAS,L,8.033333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,4,1,0,0,1,1,3,3,2.0,0,0,6.0,1,20,20,20,30,22,33,7,13,21,6,14,15,14,10,36,39,29,3,5,7,1,18,14,24,15,37,1,1,30,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901268,2020-08-06T00:00:00,NOP @ SAC,L,4.816666666666666,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,0,0,1,0.2,0,0,1.0,1,20,20,20,36,33,33,33,26,38,26,14,15,14,10,21,21,29,15,14,7,34,1,27,35,18,41,1,1,39,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901253,2020-08-03T00:00:00,NOP vs. MEM,W,4.816666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,-7,1.2,0,0,1.0,1,1,1,1,36,33,44,33,26,38,26,14,15,14,10,21,21,29,29,14,7,1,1,27,35,38,38,1,1,39,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021901241,2020-08-01T00:00:00,NOP @ LAC,L,12.0,6,7,0.857,2,3,0.667,1,2,0.5,0,1,1,2,0,2,0,0,4,2,15,14,25.2,0,0,24.0,1,20,20,20,22,4,16,2,5,19,3,9,6,7,10,21,21,16,29,1,7,1,45,5,4,1,5,1,1,5,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021900804,2020-02-11T00:00:00,NOP vs. POR,W,2.4833333333333334,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,-1,1.2,0,0,1.0,1,1,1,1,44,33,33,33,26,38,26,14,15,14,1,36,21,29,29,14,7,1,18,27,35,23,38,1,1,39,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021900765,2020-02-06T00:00:00,NOP @ CHI,W,4.366666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,2,0,0,0,2,0,0,-14,0.7,0,0,2.0,1,1,1,1,38,33,44,33,26,38,26,14,15,14,10,21,21,21,7,14,7,1,28,27,35,45,40,1,1,38,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021900723,2020-01-31T00:00:00,NOP vs. MEM,W,5.85,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,3,1,0,1,0,0,0,-1,2.7,0,0,4.0,1,1,1,1,34,33,30,33,26,31,26,14,15,14,10,21,21,21,4,5,7,34,1,27,35,23,34,1,1,32,1
2019-20,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,New Orleans Pelicans,0021900700,2020-01-28T00:00:00,NOP @ CLE,W,0.645,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,1,1,1,47,33,44,33,26,38,26,14,15,14,10,36,39,29,29,14,7,1,1,27,35,20,43,1,1,43,1
