SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022001069,2021-05-16T00:00:00,MIA @ DET,W,41.56666666666667,10,16,0.625,0,0,0.0,3,7,0.429,3,7,10,0,2,2,1,1,3,4,23,6,42.0,1,0,39.0,1,1,1,1,1,1,1,25,1,2,1,4,1,20,5,2,4,21,5,1,5,36,47,3,1,8,1,1,1,1,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022001062,2021-05-15T00:00:00,MIA @ MIL,L,2.1666666666666665,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,2,3,3.5,0,0,3.0,1,32,32,32,56,32,37,27,1,1,1,24,34,24,39,51,55,7,28,17,24,1,1,41,35,15,48,4,1,50,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022001050,2021-05-13T00:00:00,MIA vs. PHI,W,1.7166666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,-5,0.0,0,0,0.0,1,1,1,1,58,50,57,50,1,2,1,24,34,24,39,51,55,21,28,17,24,1,1,21,52,41,58,4,1,58,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000986,2021-05-04T00:00:00,MIA vs. DAL,L,5.683333333333334,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,2,12,7.7,0,0,6.0,1,32,32,32,49,32,37,27,1,2,1,24,34,24,39,37,45,7,28,17,5,1,1,41,35,2,36,4,1,40,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000969,2021-05-02T00:00:00,MIA @ CHA,W,1.15,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,61,50,49,50,1,2,1,24,34,24,39,51,55,21,28,17,24,1,1,41,52,33,58,4,1,58,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000960,2021-05-01T00:00:00,MIA @ CLE,W,1.6666666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,59,50,57,50,1,2,1,24,34,24,39,51,55,21,28,17,24,1,1,41,52,33,58,4,1,58,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000888,2021-04-21T00:00:00,MIA @ SAS,W,1.9666666666666666,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,0,0,1,1,2,2.2,0,0,2.0,1,1,1,1,57,50,57,50,1,2,1,19,16,14,39,37,45,21,28,17,24,1,1,21,50,19,54,4,1,55,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000871,2021-04-19T00:00:00,MIA vs. HOU,W,28.966666666666665,4,11,0.364,0,0,0.0,0,0,0.0,3,8,11,0,3,1,0,2,5,1,8,-1,21.2,0,0,21.0,1,1,1,1,3,6,2,41,1,2,1,24,34,24,5,1,2,21,1,5,24,56,58,21,12,22,6,4,1,6,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000852,2021-04-16T00:00:00,MIA @ MIN,L,14.566666666666666,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,0,2,0,0,-2,5.1,0,0,4.0,1,32,32,32,13,50,37,50,1,2,1,24,34,24,20,23,28,7,28,17,24,1,37,41,52,29,46,4,1,47,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000838,2021-04-14T00:00:00,MIA @ DEN,L,11.43,2,3,0.667,0,0,0.0,2,2,1.0,0,2,2,1,0,0,0,1,0,1,6,-5,9.9,0,0,9.0,1,32,32,32,35,20,30,22,1,2,1,10,16,1,39,23,35,7,28,17,24,36,1,21,21,41,29,4,1,28,1
2020-21,1630173,Precious Achiuwa,Precious,1610612748,MIA,Miami Heat,0022000827,2021-04-13T00:00:00,MIA @ PHX,L,8.93,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,0,2,0,2,-14,7.4,0,0,6.0,1,32,32,32,45,32,37,27,1,2,1,24,34,24,20,37,35,21,28,5,24,1,37,41,35,57,37,4,1,40,1
