SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201221,2023-04-09T00:00:00,TOR vs. MIL,W,28.416666666666668,6,11,0.545,2,5,0.4,0,0,0.0,1,12,13,1,2,2,0,0,2,0,14,9,35.1,1,0,34.0,1,1,1,1,13,7,7,21,2,1,12,33,36,33,25,2,2,14,4,3,26,1,27,41,10,9,4,1,1,4,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201206,2023-04-07T00:00:00,TOR @ BOS,L,23.528333333333332,6,10,0.6,1,3,0.333,3,3,1.0,2,5,7,0,0,1,0,0,3,3,16,-9,27.4,0,0,26.0,1,31,31,31,21,7,11,13,8,8,15,12,15,1,21,19,16,30,38,7,26,1,41,7,6,43,14,11,1,13,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201192,2023-04-05T00:00:00,TOR @ BOS,L,19.75,7,11,0.636,1,2,0.5,1,1,1.0,4,5,9,0,1,0,1,1,2,2,16,-4,28.8,0,0,28.0,1,31,31,31,28,4,7,10,8,18,6,21,34,1,5,19,11,30,20,21,5,34,27,15,6,30,11,11,1,8,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201176,2023-04-04T00:00:00,TOR @ CHA,W,14.916666666666666,4,8,0.5,2,4,0.5,2,2,1.0,1,3,4,1,0,1,0,0,1,2,12,9,21.3,0,0,21.0,1,1,1,1,38,18,21,22,2,5,6,14,19,1,25,28,31,14,38,7,26,1,7,15,14,9,26,11,1,24,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201163,2023-04-02T00:00:00,TOR @ CHA,W,12.533333333333333,4,7,0.571,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,1,0,0,8,6,10.6,0,0,11.0,1,1,1,1,44,18,26,14,22,31,22,33,36,33,25,34,39,30,20,21,26,34,1,41,33,13,40,11,1,40,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201150,2023-03-31T00:00:00,TOR @ PHI,L,7.133333333333334,2,5,0.4,0,2,0.0,0,0,0.0,1,0,1,0,0,0,1,1,0,0,4,-3,8.2,0,0,7.0,1,31,31,31,52,33,42,35,22,18,22,33,36,33,25,52,52,30,38,21,5,34,1,41,41,29,45,11,1,47,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201132,2023-03-28T00:00:00,TOR vs. MIA,W,24.51,5,10,0.5,2,5,0.4,0,0,0.0,2,7,9,2,2,1,1,0,1,0,12,1,29.8,0,0,29.0,1,1,1,1,20,10,11,22,2,1,12,33,36,33,21,7,11,7,4,7,5,1,7,41,14,26,10,11,1,7,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201119,2023-03-26T00:00:00,TOR vs. WAS,W,5.716666666666667,1,2,0.5,0,1,0.0,0,2,0.0,2,0,2,0,1,0,0,0,1,1,2,-10,3.4,0,0,4.0,1,1,1,1,53,46,52,22,22,31,22,33,19,33,21,52,45,30,20,21,26,1,7,28,49,44,52,11,1,51,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201068,2023-03-19T00:00:00,TOR @ MIL,L,19.733333333333334,2,3,0.667,0,1,0.0,1,2,0.5,1,4,5,3,0,0,1,0,1,1,5,7,18.5,0,0,15.0,1,31,31,31,29,33,47,5,22,31,22,21,19,21,25,24,28,3,38,21,5,1,7,28,38,12,30,11,1,34,1
2022-23,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022201058,2023-03-18T00:00:00,TOR vs. MIN,W,3.0166666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,1,0,2,-4,2.2,0,0,3.0,1,1,1,1,55,46,52,22,22,31,22,33,36,33,44,40,52,30,20,21,26,1,7,41,49,30,55,11,1,54,1
