SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100962,2022-03-06T00:00:00,CLE vs. TOR,W,10.033333333333333,3,4,0.75,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,0,0,6,0,14.4,0,0,12.0,1,1,1,1,56,51,54,21,2,11,2,52,54,52,54,55,56,45,46,33,8,1,1,56,51,31,56,33,1,56,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100947,2022-03-04T00:00:00,CLE @ PHI,L,35.46333333333333,9,11,0.818,0,0,0.0,2,3,0.667,1,6,7,0,0,1,1,0,2,6,20,1,34.4,0,0,31.0,1,36,36,36,13,8,16,15,2,11,2,29,33,32,45,33,46,45,46,11,24,1,26,8,15,29,32,33,1,32,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100932,2022-03-02T00:00:00,CLE vs. CHA,L,33.2,7,9,0.778,0,0,0.0,4,5,0.8,1,10,11,0,1,2,1,1,2,4,18,-24,39.2,1,0,35.0,1,36,36,36,27,19,27,19,2,11,2,15,16,23,45,10,22,45,31,3,24,32,26,22,20,55,24,1,1,26,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100920,2022-02-28T00:00:00,CLE vs. MIN,L,33.51,9,10,0.9,0,0,0.0,3,4,0.75,2,6,8,1,3,0,1,0,1,6,21,-7,32.1,0,0,32.0,1,36,36,36,24,8,24,6,2,11,2,18,21,25,38,33,39,30,4,33,24,1,10,8,11,46,37,33,1,31,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100907,2022-02-26T00:00:00,CLE vs. WAS,W,34.4,7,8,0.875,0,0,0.0,4,4,1.0,4,10,14,0,1,3,0,0,0,3,18,11,42.8,1,0,38.0,1,1,1,1,17,19,37,9,2,11,2,15,21,1,16,10,11,45,31,1,44,1,1,35,20,14,15,1,1,16,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100889,2022-02-24T00:00:00,CLE @ DET,L,32.516666666666666,5,9,0.556,0,0,0.0,1,2,0.5,3,6,9,0,1,1,3,2,1,2,11,6,32.8,0,0,28.0,1,36,36,36,33,34,27,43,2,11,2,43,38,39,27,33,34,45,31,11,2,49,10,44,44,19,36,33,1,39,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100867,2022-02-15T00:00:00,CLE @ ATL,L,32.983333333333334,6,8,0.75,0,0,0.0,2,2,1.0,3,4,7,4,3,0,1,1,2,1,14,0,28.4,0,0,27.0,1,36,36,36,31,27,37,21,2,11,2,29,38,1,27,46,46,1,4,33,24,32,26,53,33,31,41,33,1,40,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100849,2022-02-12T00:00:00,CLE @ PHI,L,33.166666666666664,5,9,0.556,0,0,0.0,3,3,1.0,2,3,5,1,1,0,1,1,3,5,13,-27,22.5,0,0,21.0,1,36,36,36,29,34,27,43,2,11,2,18,33,1,38,51,52,30,31,33,24,32,42,13,37,56,49,33,1,50,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100839,2022-02-11T00:00:00,CLE @ IND,W,33.68333333333333,8,12,0.667,0,0,0.0,6,6,1.0,6,8,14,1,1,1,1,1,1,3,22,6,45.3,1,0,41.0,1,1,1,1,22,15,10,29,2,11,2,4,12,1,3,21,11,30,31,11,24,32,10,35,9,19,12,1,1,10,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100825,2022-02-09T00:00:00,CLE vs. SAS,W,31.666666666666668,7,11,0.636,0,0,0.0,1,1,1.0,4,10,14,1,1,1,1,2,0,2,15,11,38.3,1,0,34.0,1,1,1,1,38,19,16,34,2,11,2,43,50,1,16,10,11,30,31,11,24,49,1,44,30,14,27,1,1,28,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100805,2022-02-06T00:00:00,CLE vs. IND,W,31.333333333333332,5,12,0.417,0,1,0.0,5,9,0.556,7,10,17,0,2,0,2,1,2,10,15,0,39.4,1,0,36.0,1,1,1,1,40,34,10,52,2,1,2,9,2,38,2,10,2,45,17,33,8,32,26,1,30,31,23,1,1,24,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100787,2022-02-04T00:00:00,CLE @ CHA,W,33.88333333333333,12,20,0.6,0,0,0.0,5,7,0.714,11,11,22,2,1,1,0,0,1,7,29,-5,60.4,1,0,55.0,1,1,1,1,21,2,1,37,2,11,2,9,10,31,1,4,1,14,31,11,44,1,10,7,1,42,1,1,1,1,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100777,2022-02-02T00:00:00,CLE @ HOU,L,23.25,5,7,0.714,0,0,0.0,1,4,0.25,3,3,6,2,2,0,1,0,3,4,11,-3,22.2,0,0,21.0,1,36,36,36,53,34,42,23,2,11,2,43,21,50,27,51,51,14,17,33,24,1,42,22,44,38,51,33,1,50,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100759,2022-01-31T00:00:00,CLE vs. NOP,W,33.52,7,12,0.583,0,0,0.0,2,2,1.0,2,6,8,1,0,0,2,1,0,4,16,4,33.1,0,0,29.0,1,1,1,1,23,19,10,40,2,11,2,29,38,1,38,33,39,30,46,33,8,32,1,22,28,26,35,33,1,37,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100754,2022-01-30T00:00:00,CLE @ DET,L,35.04833333333333,4,11,0.364,0,1,0.0,7,8,0.875,3,6,9,3,1,0,2,1,3,5,15,-11,35.3,0,0,31.0,1,36,36,36,14,49,16,55,2,1,2,2,7,21,27,33,34,7,31,33,8,32,42,13,30,50,31,33,1,32,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100722,2022-01-26T00:00:00,CLE vs. MIL,W,33.18333333333333,4,9,0.444,0,0,0.0,2,2,1.0,4,6,10,1,0,1,0,0,4,4,10,8,26.5,1,0,23.0,1,1,1,1,28,49,27,51,2,11,2,29,38,1,16,33,28,30,46,11,44,1,53,22,50,17,43,1,1,45,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100695,2022-01-22T00:00:00,CLE vs. OKC,W,34.38333333333333,6,9,0.667,0,0,0.0,2,6,0.333,6,7,13,3,1,0,2,1,1,3,14,12,39.1,1,0,34.0,1,1,1,1,18,27,27,29,2,11,2,29,12,48,3,25,16,7,31,33,8,32,10,35,33,11,25,1,1,28,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100673,2022-01-19T00:00:00,CLE @ CHI,L,35.751666666666665,2,5,0.4,0,0,0.0,2,2,1.0,4,6,10,3,4,1,1,1,2,2,6,-10,24.5,0,0,23.0,1,36,36,36,11,53,52,53,2,11,2,29,38,1,16,33,28,7,1,11,24,32,26,44,51,48,48,33,1,45,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100657,2022-01-17T00:00:00,CLE vs. BKN,W,33.1,6,6,1.0,0,0,0.0,2,2,1.0,3,7,10,2,1,0,2,0,3,3,14,4,34.0,1,0,30.0,1,1,1,1,30,27,47,1,2,11,2,29,38,1,27,25,28,14,31,33,8,1,42,35,33,26,34,1,1,35,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100646,2022-01-15T00:00:00,CLE @ OKC,W,33.266666666666666,5,9,0.556,0,0,0.0,3,8,0.375,6,7,13,1,2,0,0,0,1,4,13,1,28.1,1,0,27.0,1,1,1,1,26,34,27,43,2,11,2,18,7,47,3,25,16,30,17,33,44,1,10,22,37,29,42,1,1,40,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100638,2022-01-14T00:00:00,CLE @ SAS,W,31.511666666666667,7,11,0.636,0,0,0.0,3,5,0.6,3,13,16,2,2,1,0,0,2,5,17,-7,40.2,1,0,37.0,1,1,1,1,39,19,16,34,2,11,2,18,16,37,27,2,6,14,17,11,44,1,26,13,25,46,21,1,1,19,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100624,2022-01-12T00:00:00,CLE @ UTA,W,30.483333333333334,5,7,0.714,0,0,0.0,2,2,1.0,0,7,7,2,4,0,1,0,1,5,12,23,22.4,0,0,23.0,1,1,1,1,45,34,42,23,2,11,2,29,38,1,54,25,46,14,1,33,24,1,10,13,42,4,50,33,1,45,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100611,2022-01-10T00:00:00,CLE @ SAC,W,30.533333333333335,8,14,0.571,0,1,0.0,2,2,1.0,6,11,17,1,0,1,2,1,2,1,18,-5,48.9,1,0,42.0,1,1,1,1,44,15,7,42,2,1,2,29,38,1,3,4,2,30,46,11,8,32,26,53,20,42,7,1,1,8,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100604,2022-01-09T00:00:00,CLE @ GSW,L,29.816666666666666,5,7,0.714,0,0,0.0,2,4,0.5,2,5,7,1,2,0,2,1,0,2,12,-17,25.9,0,0,24.0,1,36,36,36,46,34,42,23,2,11,2,29,21,39,38,43,46,30,17,33,8,32,1,44,42,52,45,33,1,43,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100590,2022-01-07T00:00:00,CLE @ POR,W,33.4,5,6,0.833,0,0,0.0,3,4,0.75,4,9,13,1,2,2,0,0,4,3,13,16,34.1,1,0,31.0,1,1,1,1,25,34,47,11,2,11,2,18,21,25,16,16,16,30,17,3,44,1,53,35,37,9,33,1,1,32,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100562,2022-01-04T00:00:00,CLE vs. MEM,L,34.35,11,14,0.786,0,0,0.0,0,0,0.0,3,9,12,2,0,1,3,0,2,2,22,-3,51.4,1,0,44.0,1,36,36,36,19,4,7,18,2,11,2,52,54,52,27,16,20,14,46,11,2,1,26,44,9,38,5,1,1,6,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100547,2022-01-02T00:00:00,CLE vs. IND,W,32.125,6,12,0.5,0,1,0.0,6,8,0.75,4,7,11,2,2,1,2,2,2,8,18,3,41.2,1,0,37.0,1,1,1,1,36,27,10,49,2,1,2,4,7,25,16,25,22,14,17,11,8,49,26,4,20,28,19,1,1,19,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100533,2021-12-31T00:00:00,CLE vs. ATL,L,37.266666666666666,9,11,0.818,0,0,0.0,3,7,0.429,4,4,8,0,1,1,3,0,0,8,21,-2,41.6,0,0,37.0,1,36,36,36,7,8,16,15,2,11,2,18,10,46,16,46,39,45,31,11,2,1,1,4,11,36,18,33,1,19,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100446,2021-12-18T00:00:00,CLE @ MIL,W,29.116666666666667,6,9,0.667,0,0,0.0,2,2,1.0,3,2,5,2,0,1,1,2,2,2,14,12,29.0,0,0,25.0,1,1,1,1,48,27,27,29,2,11,2,29,38,1,27,55,52,14,46,11,24,49,26,44,33,11,40,33,1,42,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100417,2021-12-15T00:00:00,CLE vs. HOU,W,18.15,3,8,0.375,0,0,0.0,0,1,0.0,5,4,9,4,3,0,2,0,3,4,6,16,25.8,0,0,23.0,1,1,1,1,55,51,37,54,2,11,2,52,50,52,12,46,34,1,4,33,8,1,42,22,51,9,46,33,1,45,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100404,2021-12-13T00:00:00,CLE vs. MIA,W,32.0,6,6,1.0,0,0,0.0,5,5,1.0,4,4,8,3,3,0,1,0,2,4,17,7,31.1,0,0,30.0,1,1,1,1,37,27,47,1,2,11,2,9,16,1,16,46,39,7,4,33,24,1,26,22,25,18,38,33,1,35,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100393,2021-12-11T00:00:00,CLE vs. SAC,W,38.8,5,8,0.625,0,1,0.0,9,10,0.9,2,9,11,1,0,2,3,1,0,10,19,11,48.7,1,0,41.0,1,1,1,1,2,34,37,36,2,1,2,1,1,20,38,16,22,30,46,3,2,32,1,1,17,14,8,1,1,10,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100387,2021-12-10T00:00:00,CLE @ MIN,W,26.5,9,11,0.818,0,0,0.0,3,3,1.0,2,8,10,2,0,1,2,0,4,5,21,26,45.0,1,0,39.0,1,1,1,1,52,8,16,15,2,11,2,18,33,1,38,21,28,14,46,11,8,1,53,13,11,2,13,1,1,13,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100367,2021-12-08T00:00:00,CLE vs. CHI,W,32.18333333333333,5,9,0.556,0,1,0.0,3,4,0.75,1,11,12,4,3,1,1,0,3,4,13,18,36.4,1,0,33.0,1,1,1,1,35,34,27,43,2,1,2,18,21,25,45,4,20,1,4,11,24,1,42,22,37,7,30,1,1,30,1
2021-22,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022100358,2021-12-06T00:00:00,CLE @ MIL,L,38.37166666666667,10,12,0.833,0,0,0.0,5,5,1.0,1,8,9,0,2,0,2,0,3,4,25,-10,39.8,0,0,38.0,1,36,36,36,5,6,10,11,2,11,2,9,16,1,45,21,34,45,17,33,8,1,42,22,4,48,22,33,1,16,1
