SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201174,2023-04-02T00:00:00,MIL vs. PHI,W,19.716666666666665,1,3,0.333,0,2,0.0,0,0,0.0,0,5,5,1,0,0,0,0,1,0,2,12,9.5,0,0,8.0,1,1,1,1,69,62,67,49,63,65,63,44,45,44,41,2,4,42,44,41,15,1,13,59,69,21,63,1,1,65,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201146,2023-03-30T00:00:00,MIL vs. BOS,L,21.816666666666666,1,4,0.25,1,3,0.333,0,0,0.0,1,0,1,0,0,1,0,0,0,1,3,-25,7.2,0,0,7.0,1,54,54,54,64,62,63,63,46,50,36,44,45,44,16,67,64,64,44,19,15,1,1,39,64,71,69,1,1,67,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201136,2023-03-29T00:00:00,MIL @ IND,W,25.988333333333333,1,3,0.333,0,1,0.0,1,1,1.0,0,2,2,3,0,2,0,0,0,1,3,8,15.9,0,0,12.0,1,1,1,1,50,62,67,49,63,70,63,34,39,1,41,31,51,20,44,4,15,1,1,39,64,29,46,1,1,59,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201122,2023-03-27T00:00:00,MIL @ DET,W,29.933333333333334,2,9,0.222,2,7,0.286,1,2,0.5,0,2,2,7,3,1,0,0,3,2,7,16,19.9,0,0,20.0,1,1,1,1,23,51,19,66,22,13,48,34,19,38,41,31,51,2,2,19,15,1,58,16,50,16,34,1,1,37,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201109,2023-03-25T00:00:00,MIL @ DEN,L,24.65,3,7,0.429,3,6,0.5,4,4,1.0,0,4,4,1,0,0,1,0,2,3,13,-8,22.3,0,0,23.0,1,54,54,54,59,31,38,37,12,20,16,8,9,1,41,11,20,42,44,41,1,1,37,7,15,59,29,1,1,21,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201102,2023-03-24T00:00:00,MIL @ UTA,W,21.9,8,14,0.571,5,9,0.556,4,4,1.0,2,2,4,1,1,2,0,0,1,3,25,18,36.3,0,0,39.0,1,1,1,1,63,1,2,15,3,3,15,8,9,1,6,31,20,42,20,4,15,1,13,7,1,9,2,1,1,2,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201089,2023-03-22T00:00:00,MIL vs. SAS,W,19.066666666666666,3,5,0.6,2,4,0.5,0,0,0.0,1,2,3,0,0,4,1,0,1,0,8,7,26.6,0,0,23.0,1,1,1,1,70,31,59,11,22,38,16,44,45,44,16,31,31,64,44,1,1,1,13,59,41,32,17,1,1,21,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201068,2023-03-19T00:00:00,MIL vs. TOR,W,25.55,1,7,0.143,0,6,0.0,0,0,0.0,0,2,2,0,0,0,1,0,1,0,2,14,7.4,0,0,6.0,1,1,1,1,52,62,38,69,63,20,63,44,45,44,41,31,51,64,44,41,1,1,13,59,69,19,67,1,1,70,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201026,2023-03-13T00:00:00,MIL @ SAC,W,28.333333333333332,3,6,0.5,2,4,0.5,0,0,0.0,0,3,3,1,3,0,0,0,2,2,8,-3,10.1,0,0,14.0,1,1,1,1,31,31,47,19,22,38,16,44,45,44,41,18,31,42,2,41,15,1,37,16,41,45,62,1,1,54,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022201012,2023-03-11T00:00:00,MIL @ GSW,L,31.22,5,13,0.385,2,9,0.222,0,0,0.0,0,3,3,2,1,0,1,0,0,1,12,-7,20.6,0,0,21.0,1,54,54,54,15,11,3,42,22,3,56,44,45,44,41,18,31,26,20,41,1,1,1,39,22,58,32,1,1,32,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200995,2023-03-09T00:00:00,MIL vs. BKN,W,32.026666666666664,5,13,0.385,3,9,0.333,6,6,1.0,2,5,7,2,1,2,0,1,2,4,19,-3,35.4,0,0,35.0,1,1,1,1,11,11,3,42,12,3,36,1,2,1,6,2,2,26,20,4,15,53,37,4,5,45,3,1,1,4,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200978,2023-03-07T00:00:00,MIL @ ORL,W,30.098333333333333,3,8,0.375,0,3,0.0,2,2,1.0,0,0,0,1,0,0,0,0,4,5,8,3,9.5,0,0,9.0,1,1,1,1,21,31,26,44,63,50,63,18,19,1,41,67,70,42,44,41,15,1,68,2,41,35,63,1,1,64,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200973,2023-03-05T00:00:00,MIL @ WAS,W,31.2,4,7,0.571,3,6,0.5,0,0,0.0,1,2,3,1,0,1,0,0,0,1,11,9,19.1,0,0,20.0,1,1,1,1,16,16,38,15,12,20,16,44,45,44,16,31,31,42,44,19,15,1,1,39,30,25,39,1,1,37,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200960,2023-03-04T00:00:00,MIL vs. PHI,L,30.133333333333333,7,10,0.7,6,8,0.75,0,0,0.0,1,2,3,3,0,0,0,0,3,0,20,-5,28.1,0,0,32.0,1,54,54,54,20,4,13,5,2,9,5,44,45,44,16,31,31,20,44,41,15,1,58,59,4,54,15,1,1,7,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200939,2023-03-01T00:00:00,MIL vs. ORL,W,27.583333333333332,4,8,0.5,4,8,0.5,0,0,0.0,4,1,5,4,0,2,0,1,4,1,12,18,30.0,0,0,29.0,1,1,1,1,43,16,26,19,5,9,16,44,45,44,1,53,4,10,44,4,15,53,68,39,22,9,12,1,1,11,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200924,2023-02-28T00:00:00,MIL @ BKN,W,26.7,3,6,0.5,1,4,0.25,0,1,0.0,1,1,2,2,1,2,0,0,2,1,7,3,17.4,0,0,16.0,1,1,1,1,47,31,47,19,46,38,51,44,39,44,16,53,51,26,20,4,15,1,37,39,50,35,43,1,1,45,1
2022-23,1628960,Grayson Allen,Grayson,1610612749,MIL,Milwaukee Bucks,0022200910,2023-02-26T00:00:00,MIL vs. PHX,W,26.96,3,10,0.3,2,7,0.286,0,0,0.0,2,1,3,1,2,1,0,1,3,2,8,-10,14.1,0,0,16.0,1,1,1,1,45,31,13,58,22,13,48,44,45,44,6,53,31,42,10,19,15,53,58,16,41,60,51,1,1,45,1
