SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022001062,2021-05-15T00:00:00,MIA @ MIL,L,33.21666666666667,2,9,0.222,0,0,0.0,1,1,1.0,1,7,8,8,2,2,0,0,1,2,5,-7,30.6,0,0,25.0,1,35,35,35,43,63,54,64,3,9,3,56,60,1,44,25,34,9,31,7,41,1,8,56,64,49,59,34,3,62,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022001050,2021-05-13T00:00:00,MIA vs. PHI,W,34.6,9,13,0.692,0,0,0.0,0,0,0.0,3,9,12,8,1,0,1,0,1,2,18,8,46.4,1,0,40.0,1,1,1,1,29,11,25,12,3,9,3,60,61,60,10,9,10,9,45,43,20,1,8,56,33,17,13,1,3,17,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022001032,2021-05-11T00:00:00,MIA @ BOS,W,34.556666666666665,10,15,0.667,0,0,0.0,2,3,0.667,2,5,7,5,4,1,2,1,4,5,22,8,42.9,0,0,40.0,1,1,1,1,30,6,14,15,3,9,3,48,47,43,24,42,45,29,10,26,6,41,50,30,14,17,33,34,3,17,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000145,2021-05-09T00:00:00,MIA @ BOS,W,33.25,5,5,1.0,0,0,0.0,10,11,0.909,1,5,6,3,3,2,0,0,4,8,20,-3,34.7,0,0,33.0,1,1,1,1,42,49,63,1,3,9,3,5,5,13,44,42,50,52,17,7,41,1,50,5,21,37,51,34,3,48,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022001005,2021-05-07T00:00:00,MIA vs. MIN,W,32.766666666666666,6,10,0.6,0,0,0.0,3,4,0.75,0,4,4,4,2,2,2,0,4,2,15,-4,35.8,0,0,31.0,1,1,1,1,47,38,47,28,3,9,3,36,38,36,57,53,58,41,31,7,6,1,50,56,48,41,49,34,3,53,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000986,2021-05-04T00:00:00,MIA vs. DAL,L,30.366666666666667,4,10,0.4,0,0,0.0,3,6,0.5,3,6,9,11,3,2,0,2,1,4,11,-22,41.3,1,0,35.0,1,35,35,35,55,56,47,57,3,9,3,36,19,54,10,36,30,1,17,7,41,54,8,43,59,62,35,1,3,39,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000969,2021-05-02T00:00:00,MIA @ CHA,W,33.538333333333334,9,13,0.692,0,0,0.0,2,3,0.667,2,5,7,10,3,1,0,0,2,5,20,5,43.4,1,0,39.0,1,1,1,1,37,11,25,12,3,9,3,48,47,43,24,42,45,2,17,26,41,1,23,30,21,20,29,1,3,25,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000960,2021-05-01T00:00:00,MIA @ CLE,W,33.0,6,13,0.462,0,0,0.0,1,2,0.5,2,8,10,6,0,4,0,1,2,3,13,23,46.0,1,0,37.0,1,1,1,1,45,38,25,47,3,9,3,56,55,54,24,18,23,19,61,1,41,41,23,52,56,3,14,1,3,33,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000938,2021-04-28T00:00:00,MIA vs. SAS,W,32.08166666666666,7,11,0.636,0,0,0.0,7,8,0.875,4,7,11,2,2,1,0,0,4,6,21,-6,38.2,1,0,36.0,1,1,1,1,50,27,40,23,3,9,3,11,11,16,7,25,15,55,31,26,41,1,50,18,17,46,42,1,3,38,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000922,2021-04-26T00:00:00,MIA vs. CHI,L,36.88333333333333,9,14,0.643,0,0,0.0,5,6,0.833,2,4,6,2,1,2,2,1,1,5,23,-16,44.2,0,0,39.0,1,35,35,35,6,11,19,20,3,9,3,17,19,23,24,53,50,55,45,7,6,41,8,30,11,60,21,34,3,25,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000907,2021-04-24T00:00:00,MIA vs. CHI,W,35.06666666666667,7,13,0.538,0,0,0.0,6,7,0.857,2,4,6,10,1,2,0,0,2,4,20,0,47.2,1,0,40.0,1,1,1,1,21,27,25,33,3,9,3,16,17,21,24,53,50,2,45,7,41,1,23,43,21,33,12,1,3,17,1
2020-21,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0022000898,2021-04-23T00:00:00,MIA @ ATL,L,36.416666666666664,6,12,0.5,0,0,0.0,4,6,0.667,0,3,3,5,5,3,1,1,2,7,16,-6,34.1,0,0,32.0,1,35,35,35,9,38,34,39,3,9,3,26,19,43,57,58,62,29,6,3,20,41,23,9,41,46,54,34,3,50,1
