SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300495,2024-01-06T00:00:00,UTA @ PHI,W,13.016666666666667,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,1,1,0,0,0,1,0,0,3,4.1,0,0,4.0,1,1,1,1,32,33,31,33,25,21,25,8,11,8,8,13,11,12,7,13,15,1,8,13,33,14,32,1,1,31,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300479,2024-01-05T00:00:00,UTA @ BOS,L,21.816666666666666,2,5,0.4,0,3,0.0,1,1,1.0,1,3,4,1,2,0,0,0,4,1,5,-12,9.3,0,0,10.0,1,18,18,18,16,15,15,20,25,15,25,5,6,1,8,3,5,12,2,13,15,1,35,4,17,30,23,1,1,23,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300474,2024-01-03T00:00:00,UTA vs. DET,W,12.666666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,1,2,0,0,2,0,3,-6,12.2,0,0,11.0,1,1,1,1,33,23,34,1,12,29,1,8,11,8,19,19,25,4,7,4,15,1,21,13,23,27,18,1,1,21,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300457,2024-01-01T00:00:00,UTA vs. DAL,W,19.0,1,6,0.167,0,5,0.0,0,0,0.0,1,1,2,0,1,0,0,1,1,0,2,10,3.4,0,0,4.0,1,1,1,1,21,23,12,31,25,7,25,8,11,8,8,19,20,25,7,13,15,26,8,13,28,4,34,1,1,31,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300439,2023-12-30T00:00:00,UTA vs. MIA,W,14.85,0,4,0.0,0,3,0.0,0,2,0.0,0,0,0,0,0,0,1,1,1,2,0,1,3.0,0,0,2.0,1,1,1,1,29,33,22,33,25,15,25,8,1,8,19,31,32,25,22,13,3,26,8,1,33,17,35,1,1,36,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300424,2023-12-28T00:00:00,UTA @ NOP,L,16.033333333333335,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,2,2,0,0,0,0,0,2,-4,4.2,0,0,5.0,1,18,18,18,28,23,31,15,25,36,25,8,11,8,19,19,25,4,2,13,15,1,1,13,28,25,31,1,1,30,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300412,2023-12-26T00:00:00,UTA @ SAS,W,19.466666666666665,4,6,0.667,2,4,0.5,0,0,0.0,1,3,4,1,0,0,0,0,0,0,10,18,16.3,0,0,17.0,1,1,1,1,19,7,12,8,5,12,7,8,11,8,8,3,5,12,22,13,15,1,1,13,8,1,11,1,1,10,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300395,2023-12-23T00:00:00,UTA @ TOR,W,23.643333333333334,3,5,0.6,1,3,0.333,2,2,1.0,0,3,3,0,1,0,1,0,2,1,9,8,14.6,0,0,15.0,1,1,1,1,12,10,15,9,12,15,16,1,1,1,19,3,11,25,7,13,3,1,21,4,9,6,12,1,1,11,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300374,2023-12-21T00:00:00,UTA @ DET,W,33.03333333333333,7,12,0.583,2,6,0.333,2,2,1.0,0,2,2,0,0,2,0,0,4,2,18,10,26.4,0,0,26.0,1,1,1,1,3,1,2,12,5,3,16,1,1,1,19,13,20,25,22,4,15,1,35,1,2,4,4,1,1,4,1
2023-24,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022300364,2023-12-20T00:00:00,UTA @ CLE,L,16.21,1,1,1.0,1,1,1.0,0,0,0.0,1,2,3,1,0,0,1,0,1,0,3,-17,11.1,0,0,10.0,1,18,18,18,27,23,34,1,12,29,1,8,11,8,8,13,11,12,22,13,3,1,8,13,23,34,22,1,1,23,1
