SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201194,2023-04-05T00:00:00,MEM @ NOP,L,6.95,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,1,0,2,-4,4.7,0,0,4.0,1,48,48,48,77,66,63,64,54,65,54,43,47,43,46,64,70,25,41,34,36,1,11,59,72,52,76,5,1,76,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201184,2023-04-04T00:00:00,MEM vs. POR,W,23.283333333333335,3,7,0.429,1,4,0.25,1,2,0.5,2,9,11,4,2,1,0,0,1,1,8,8,28.2,0,0,26.0,1,1,1,1,25,32,31,45,32,21,44,31,24,28,10,4,2,2,4,11,36,1,11,33,38,20,12,5,1,12,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201165,2023-04-02T00:00:00,MEM @ CHI,L,17.566666666666666,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,1,0,0,0,0,2,1,3,-12,8.1,0,0,8.0,1,48,48,48,58,66,71,55,32,52,18,43,47,43,46,38,51,25,41,34,36,1,36,33,68,65,72,5,1,72,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201156,2023-03-31T00:00:00,MEM vs. LAC,W,16.333333333333332,4,9,0.444,0,1,0.0,5,5,1.0,2,6,8,0,2,0,1,0,2,4,13,-4,23.6,0,0,23.0,1,1,1,1,66,21,11,43,54,65,54,3,5,1,10,9,9,61,4,34,11,1,36,5,17,52,25,5,1,23,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201141,2023-03-29T00:00:00,MEM vs. LAC,L,32.63333333333333,6,7,0.857,2,2,1.0,3,4,0.75,3,5,8,1,2,1,1,0,2,5,17,-1,32.1,0,0,32.0,1,48,48,48,5,4,31,5,9,52,1,10,8,21,6,14,9,25,4,11,11,1,36,2,6,48,7,5,1,6,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201133,2023-03-28T00:00:00,MEM vs. ORL,W,23.93166666666667,3,5,0.6,1,1,1.0,2,2,1.0,1,4,5,1,2,2,1,1,2,2,9,4,23.5,0,0,22.0,1,1,1,1,22,32,52,18,32,65,1,19,24,1,26,24,25,25,4,3,11,63,36,21,32,30,26,5,1,25,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201115,2023-03-26T00:00:00,MEM @ ATL,W,18.566666666666666,0,3,0.0,0,3,0.0,0,0,0.0,0,4,4,1,0,0,0,0,2,0,0,8,6.3,0,0,5.0,1,1,1,1,50,73,71,73,54,37,54,43,47,43,46,24,42,25,41,34,36,1,36,59,75,20,73,5,1,74,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201100,2023-03-24T00:00:00,MEM vs. HOU,W,26.266666666666666,2,2,1.0,2,2,1.0,2,2,1.0,1,5,6,2,2,1,0,0,1,1,8,28,19.2,0,0,20.0,1,1,1,1,19,46,75,1,9,52,1,19,24,1,26,14,21,9,4,11,36,1,11,33,38,1,41,5,1,34,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201088,2023-03-22T00:00:00,MEM vs. HOU,W,21.083333333333332,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,1,0,1,0,0,1,0,5,9,10.7,0,0,10.0,1,1,1,1,37,46,52,50,32,37,35,43,47,43,46,64,70,25,41,11,36,1,11,59,57,18,65,5,1,64,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201075,2023-03-20T00:00:00,MEM vs. DAL,W,27.866666666666667,6,12,0.5,2,6,0.333,8,9,0.889,5,9,14,2,0,0,0,0,1,6,22,4,41.8,1,0,40.0,1,1,1,1,14,4,3,25,9,6,35,1,1,17,1,4,1,9,41,34,36,1,11,1,1,30,1,1,1,1,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201061,2023-03-18T00:00:00,MEM vs. GSW,W,18.04,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,0,2,0,4,-10,12.1,0,0,10.0,1,1,1,1,55,46,71,12,54,77,54,43,47,43,10,64,51,25,41,34,11,1,36,59,63,60,58,5,1,64,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201052,2023-03-17T00:00:00,MEM @ SAS,W,17.216666666666665,1,8,0.125,1,4,0.25,0,0,0.0,3,2,5,0,1,0,1,1,2,0,3,-5,11.0,0,0,11.0,1,1,1,1,61,66,19,72,32,21,44,43,47,43,6,54,25,61,18,34,11,63,36,59,68,56,63,5,1,60,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201036,2023-03-15T00:00:00,MEM @ MIA,L,20.783333333333335,2,8,0.25,0,5,0.0,1,2,0.5,3,1,4,4,0,0,0,0,0,1,5,-8,15.8,0,0,13.0,1,48,48,48,40,46,19,64,54,11,54,31,24,28,6,64,42,2,41,34,36,1,1,33,57,57,50,5,1,54,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201023,2023-03-13T00:00:00,MEM @ DAL,W,21.5,3,5,0.6,0,1,0.0,4,4,1.0,0,9,9,3,3,0,0,0,2,2,10,11,22.3,0,0,22.0,1,1,1,1,34,32,52,18,54,65,54,6,8,1,46,4,7,5,1,34,36,1,36,21,26,13,31,5,1,25,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022201010,2023-03-11T00:00:00,MEM vs. DAL,W,22.616666666666667,5,10,0.5,0,4,0.0,0,0,0.0,2,3,5,1,1,0,1,0,2,0,10,6,19.5,0,0,18.0,1,1,1,1,30,11,9,25,54,21,54,43,47,43,10,38,25,25,18,34,11,1,36,59,26,23,39,5,1,39,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022200996,2023-03-09T00:00:00,MEM vs. GSW,W,29.566666666666666,5,9,0.556,3,5,0.6,2,2,1.0,2,5,7,1,1,0,0,0,0,2,15,16,23.9,0,0,26.0,1,1,1,1,10,11,11,22,3,11,15,19,24,1,10,14,12,25,18,34,36,1,1,21,11,9,24,5,1,12,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022200984,2023-03-07T00:00:00,MEM @ LAL,L,26.458333333333332,4,8,0.5,2,4,0.5,1,2,0.5,0,5,5,1,1,0,1,0,5,1,11,0,20.5,0,0,21.0,1,48,48,48,18,21,19,25,9,21,18,31,24,28,46,14,25,25,18,34,11,1,73,33,24,44,37,5,1,30,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022200970,2023-03-05T00:00:00,MEM @ LAC,L,19.666666666666668,4,8,0.5,1,3,0.333,0,1,0.0,0,0,0,0,0,0,0,0,3,1,9,-13,9.0,0,0,10.0,1,48,48,48,48,21,19,25,32,37,35,43,45,43,46,73,74,61,41,34,36,1,56,33,32,66,71,5,1,64,1
2022-23,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0022200952,2023-03-03T00:00:00,MEM @ DEN,L,23.455,0,4,0.0,0,3,0.0,1,2,0.5,0,4,4,2,2,0,1,0,3,1,1,-14,9.8,0,0,9.0,1,48,48,48,24,73,63,73,54,37,54,31,24,28,46,24,42,9,4,34,11,1,56,33,74,68,68,5,1,68,1
