SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401223,2015-04-15T00:00:00,SAS @ NOP,L,0.4033333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0,0,0.0,1,23,23,23,33,16,25,16,4,8,4,6,7,6,5,23,24,18,8,11,8,1,1,8,16,6,28,1,1,28,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401200,2015-04-12T00:00:00,SAS vs. PHX,W,6.566666666666666,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,2,0,0,-4,5.4,0,0,4.0,1,1,1,1,20,16,20,16,4,8,4,6,7,6,5,12,12,18,8,5,8,1,26,8,16,23,16,1,1,16,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401168,2015-04-08T00:00:00,SAS vs. HOU,W,6.266666666666667,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,0,2,-7,6.2,0,0,5.0,1,1,1,1,21,8,8,12,4,8,4,6,7,6,5,15,16,18,8,5,8,29,1,8,11,29,14,1,1,13,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401039,2015-03-22T00:00:00,SAS @ ATL,W,3.3333333333333335,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,2,-2,3.2,0,0,3.0,1,1,1,1,25,8,16,5,4,8,4,6,7,6,5,15,16,18,8,11,8,1,1,8,11,17,22,1,1,20,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401028,2015-03-20T00:00:00,SAS vs. BOS,W,1.2833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,1,1,1,1,29,16,25,16,4,8,4,6,7,6,5,23,24,18,8,11,8,1,1,8,16,17,28,1,1,28,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021401010,2015-03-18T00:00:00,SAS @ MIL,W,1.2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,1,1,1,1,30,16,20,16,4,8,4,6,7,6,5,23,24,18,8,11,8,1,1,8,16,20,28,1,1,28,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021400595,2015-01-16T00:00:00,SAS vs. POR,W,2.433333333333333,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,-5,2.4,0,0,2.0,1,1,1,1,28,16,20,16,4,8,4,6,7,6,2,15,12,18,8,11,8,1,1,8,16,27,25,1,1,23,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021400569,2015-01-13T00:00:00,SAS @ WAS,L,0.6133333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,2.7,0,0,2.0,1,23,23,23,32,16,25,16,4,8,4,6,7,6,2,23,16,7,8,11,8,1,1,8,16,12,24,1,1,23,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021400556,2015-01-10T00:00:00,SAS @ MIN,W,2.4833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,1.2,0,0,1.0,1,1,1,1,27,16,25,16,4,8,4,6,7,6,5,15,16,18,8,11,8,1,1,8,16,12,27,1,1,26,1
2014-15,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021400545,2015-01-09T00:00:00,SAS vs. PHX,W,3.35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,1,0,0,0,0,0,6,4.0,0,0,4.0,1,1,1,1,24,16,25,16,4,8,4,6,7,6,5,23,24,5,1,5,8,1,1,8,16,3,21,1,1,16,1
