SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022001070,2021-05-16T00:00:00,MEM @ GSW,L,29.166666666666668,4,9,0.444,0,2,0.0,2,2,1.0,1,4,5,4,1,2,1,1,2,1,10,-9,30.0,0,0,25.0,1,37,37,37,23,34,31,32,53,49,53,23,29,1,16,39,32,25,27,10,13,45,30,39,41,57,36,4,1,40,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000255,2021-05-13T00:00:00,MEM vs. SAC,W,30.55,5,6,0.833,3,4,0.75,1,1,1.0,0,5,5,9,3,0,2,0,2,1,14,19,36.5,0,0,35.0,1,1,1,1,17,24,59,2,3,25,9,45,52,1,34,25,32,1,5,48,7,1,30,39,25,6,17,4,1,13,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022001037,2021-05-11T00:00:00,MEM vs. DAL,W,24.516666666666666,7,10,0.7,1,2,0.5,0,0,0.0,0,4,4,2,1,2,0,0,0,2,15,2,27.8,0,0,26.0,1,1,1,1,50,5,26,8,29,49,16,55,57,55,34,39,50,43,27,10,39,1,1,22,21,27,41,4,1,38,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022001028,2021-05-10T00:00:00,MEM vs. NOP,W,28.633333333333333,3,8,0.375,1,2,0.5,7,9,0.778,0,4,4,4,0,0,4,1,2,4,14,-2,36.8,0,0,31.0,1,1,1,1,29,46,41,49,29,49,16,1,1,31,34,39,50,25,46,48,1,45,30,3,25,42,14,4,1,20,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022001014,2021-05-08T00:00:00,MEM @ TOR,W,31.016666666666666,4,9,0.444,2,6,0.333,6,8,0.75,0,5,5,5,2,0,0,0,3,4,16,27,27.5,0,0,28.0,1,1,1,1,13,34,31,32,11,9,32,2,2,32,34,25,32,16,8,48,39,1,54,3,15,1,42,4,1,30,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000999,2021-05-06T00:00:00,MEM @ DET,L,23.55,3,11,0.273,1,4,0.25,0,0,0.0,0,2,2,5,2,0,0,1,2,0,7,-9,14.9,0,0,15.0,1,37,37,37,56,46,17,60,29,25,42,55,57,55,34,59,65,16,8,48,39,45,30,60,52,57,65,4,1,63,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000183,2021-05-05T00:00:00,MEM @ MIN,W,30.8,7,9,0.778,3,3,1.0,3,4,0.75,2,2,4,2,1,2,0,0,0,3,20,10,32.8,0,0,33.0,1,1,1,1,14,5,31,3,3,35,1,14,12,32,5,59,50,43,27,10,39,1,1,11,5,15,28,4,1,16,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000980,2021-05-03T00:00:00,MEM vs. NYK,L,31.945,5,13,0.385,3,9,0.333,0,0,0.0,0,6,6,7,1,1,1,2,3,3,13,1,35.7,0,0,33.0,1,37,37,37,11,24,10,47,3,1,32,55,57,55,34,12,20,5,27,23,13,63,54,11,29,31,18,4,1,16,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000961,2021-05-01T00:00:00,MEM @ ORL,L,27.933333333333334,7,12,0.583,3,5,0.6,4,5,0.8,1,3,4,2,1,2,0,0,0,4,21,10,33.8,0,0,34.0,1,37,37,37,35,5,14,20,3,15,14,8,11,30,16,54,50,43,27,10,39,1,1,3,3,15,22,4,1,14,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000953,2021-04-30T00:00:00,MEM vs. ORL,W,28.45,6,14,0.429,1,4,0.25,0,0,0.0,0,6,6,2,2,1,3,2,2,0,13,13,33.2,0,0,30.0,1,1,1,1,31,13,5,37,29,25,42,55,57,55,34,12,20,43,8,23,2,63,30,60,29,10,25,4,1,22,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000939,2021-04-28T00:00:00,MEM vs. POR,L,20.616666666666667,1,5,0.2,0,1,0.0,4,6,0.667,0,4,4,3,1,3,0,0,0,3,6,-9,23.3,0,0,19.0,1,37,37,37,66,67,64,67,53,62,53,8,5,41,34,39,50,33,27,5,39,1,1,11,60,57,51,4,1,58,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000925,2021-04-26T00:00:00,MEM @ DEN,L,19.033333333333335,2,4,0.5,0,1,0.0,2,2,1.0,2,5,7,1,0,0,0,0,0,1,6,-7,15.9,0,0,14.0,1,37,37,37,68,55,68,26,53,62,53,23,29,1,5,25,16,58,46,48,39,1,1,39,60,51,64,4,1,66,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000240,2021-04-25T00:00:00,MEM @ POR,W,25.666666666666668,6,8,0.75,2,2,1.0,2,2,1.0,2,4,6,2,2,1,0,0,2,2,16,3,27.2,0,0,28.0,1,1,1,1,42,13,41,4,11,49,1,23,29,1,5,39,20,43,8,23,39,1,30,22,15,23,43,4,1,30,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000225,2021-04-23T00:00:00,MEM @ POR,W,25.411666666666665,5,12,0.417,2,5,0.4,2,3,0.667,2,6,8,1,2,1,1,0,6,2,14,-7,29.1,0,0,29.0,1,1,1,1,45,24,14,42,11,15,27,23,21,41,5,12,8,58,8,23,13,1,68,22,25,51,38,4,1,26,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000889,2021-04-21T00:00:00,MEM @ LAC,L,24.266666666666666,4,9,0.444,1,2,0.5,3,4,0.75,0,3,3,1,0,1,3,1,2,2,12,-2,29.1,0,0,25.0,1,37,37,37,52,34,31,32,29,49,16,14,12,32,34,54,62,58,46,23,2,45,30,22,37,42,38,4,1,40,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000874,2021-04-19T00:00:00,MEM @ DEN,L,38.65,4,10,0.4,1,5,0.2,2,2,1.0,1,5,6,6,0,1,0,0,3,2,11,0,30.2,0,0,26.0,1,37,37,37,1,34,26,43,29,15,47,23,29,1,16,25,20,9,46,23,39,1,54,22,39,34,35,4,1,38,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000859,2021-04-17T00:00:00,MEM @ MIL,W,33.593333333333334,3,7,0.429,0,3,0.0,2,2,1.0,0,8,8,8,0,1,1,0,4,1,8,9,35.6,0,0,28.0,1,1,1,1,6,46,52,37,53,35,53,23,29,1,34,6,8,4,46,23,13,1,63,39,50,17,19,4,1,30,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000850,2021-04-16T00:00:00,MEM @ CHI,W,24.636666666666667,2,8,0.25,0,5,0.0,2,2,1.0,2,9,11,7,0,1,2,0,1,1,6,12,38.7,0,0,30.0,1,1,1,1,49,55,41,62,53,15,53,23,29,1,5,5,2,5,46,23,7,1,18,39,60,12,10,4,1,22,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000837,2021-04-14T00:00:00,MEM vs. DAL,L,24.666666666666668,2,9,0.222,1,6,0.167,2,2,1.0,1,4,5,3,0,1,1,0,3,1,7,-15,23.5,0,0,20.0,1,37,37,37,48,55,31,66,29,9,49,23,29,1,16,39,32,33,46,23,13,1,54,39,52,63,49,4,1,54,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000278,2021-04-12T00:00:00,MEM vs. CHI,W,28.65,2,8,0.25,1,6,0.167,0,0,0.0,1,4,5,6,3,4,1,0,3,0,5,2,32.0,0,0,27.0,1,1,1,1,28,55,41,62,29,9,49,55,57,55,16,39,32,9,5,3,13,1,54,60,66,27,29,4,1,35,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000811,2021-04-11T00:00:00,MEM vs. IND,L,27.616666666666667,5,13,0.385,1,2,0.5,4,4,1.0,3,2,5,2,0,3,0,1,2,3,15,-12,33.0,0,0,29.0,1,37,37,37,37,24,10,47,29,49,16,8,12,1,1,59,32,43,46,5,39,45,30,11,21,61,27,4,1,26,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000793,2021-04-09T00:00:00,MEM @ NYK,L,33.73,4,10,0.4,2,5,0.4,5,6,0.833,0,6,6,5,2,2,1,0,6,3,15,-5,36.7,0,0,34.0,1,37,37,37,4,34,26,43,11,15,27,4,5,27,34,12,20,16,8,10,13,1,68,11,21,47,15,4,1,14,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000780,2021-04-07T00:00:00,MEM @ ATL,W,28.95,6,11,0.545,3,5,0.6,1,1,1.0,1,8,9,6,0,2,1,0,0,2,16,17,44.8,0,0,40.0,1,1,1,1,26,13,17,22,3,15,14,45,52,1,16,6,6,9,46,10,13,1,1,22,15,7,4,4,1,5,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000773,2021-04-06T00:00:00,MEM @ MIA,W,30.116666666666667,7,11,0.636,3,6,0.5,2,3,0.667,2,6,8,6,2,1,0,0,1,2,19,-1,38.6,0,0,38.0,1,1,1,1,20,5,17,11,3,9,16,23,21,41,5,12,8,9,8,23,39,1,18,22,8,36,11,4,1,10,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000758,2021-04-04T00:00:00,MEM @ PHI,W,25.433333333333334,3,9,0.333,1,3,0.333,3,4,0.75,0,6,6,2,1,2,3,1,2,3,10,20,34.2,0,0,29.0,1,1,1,1,44,46,31,53,29,35,32,14,12,32,34,12,20,43,27,10,2,45,30,11,41,4,20,4,1,26,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000741,2021-04-02T00:00:00,MEM vs. MIN,W,19.983333333333334,2,8,0.25,1,3,0.333,2,2,1.0,0,8,8,7,0,1,1,1,1,1,7,2,33.1,0,0,27.0,1,1,1,1,67,55,41,62,29,35,32,23,29,1,34,6,8,5,46,23,13,45,18,39,52,27,26,4,1,35,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000725,2021-03-31T00:00:00,MEM vs. UTA,L,31.333333333333332,6,11,0.545,1,4,0.25,5,7,0.714,0,11,11,1,2,0,3,0,0,4,18,-2,39.7,1,0,37.0,1,37,37,37,12,13,17,22,29,25,42,4,4,40,34,2,2,58,8,48,2,1,1,3,10,42,9,1,1,12,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000712,2021-03-29T00:00:00,MEM @ HOU,W,22.766666666666666,3,7,0.429,0,4,0.0,1,2,0.5,0,2,2,2,2,1,1,0,1,1,7,-1,16.4,0,0,15.0,1,1,1,1,60,46,52,37,53,25,53,45,29,48,34,59,65,43,8,23,13,1,18,39,52,36,62,4,1,63,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000700,2021-03-27T00:00:00,MEM @ UTA,L,21.516666666666666,6,10,0.6,2,3,0.667,2,3,0.667,0,2,2,4,0,2,1,0,1,2,16,-25,33.4,0,0,30.0,1,37,37,37,62,13,26,18,11,35,11,23,21,41,34,59,65,25,46,10,13,1,18,22,15,68,24,4,1,22,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000691,2021-03-26T00:00:00,MEM @ UTA,L,33.31666666666667,2,6,0.333,1,3,0.333,0,0,0.0,0,5,5,6,1,2,0,1,0,0,5,0,25.0,0,0,21.0,1,37,37,37,7,55,59,53,29,35,32,55,57,55,34,25,32,9,27,10,39,45,1,60,66,34,45,4,1,52,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000674,2021-03-24T00:00:00,MEM @ OKC,W,23.033333333333335,3,5,0.6,0,0,0.0,0,0,0.0,1,4,5,1,2,0,1,1,0,0,6,11,14.5,0,0,14.0,1,1,1,1,58,46,64,18,53,68,53,55,57,55,16,39,32,58,8,48,13,45,1,60,60,14,67,4,1,66,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000658,2021-03-22T00:00:00,MEM vs. BOS,W,33.65,6,14,0.429,1,5,0.2,1,2,0.5,1,4,5,7,1,3,3,0,4,1,14,-3,47.5,0,0,39.0,1,1,1,1,5,13,5,37,29,15,47,45,29,48,16,39,32,5,27,5,2,1,63,39,25,46,3,4,1,8,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000642,2021-03-20T00:00:00,MEM vs. GSW,W,29.75,5,9,0.556,2,4,0.5,1,1,1.0,0,8,8,4,0,0,0,0,2,1,13,20,28.6,0,0,27.0,1,1,1,1,22,24,31,21,11,25,16,45,52,1,34,6,8,25,46,48,39,1,30,39,29,4,40,4,1,35,1
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,0022000636,2021-03-19T00:00:00,MEM vs. GSW,L,21.483333333333334,2,4,0.5,0,1,0.0,3,3,1.0,0,3,3,3,4,2,0,0,1,1,7,-17,17.1,0,0,17.0,1,37,37,37,63,55,68,26,53,62,53,14,21,1,34,54,62,33,2,10,39,1,18,39,52,64,61,4,1,61,1
