SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601227,2017-04-12T00:00:00,SAS @ UTA,L,15.55,3,7,0.429,1,2,0.5,1,1,1.0,0,2,2,2,0,1,0,1,3,2,8,9,16.4,0,0,15.0,1,54,54,54,29,9,7,30,1,2,9,13,18,1,25,29,33,14,29,11,24,60,69,6,9,17,22,1,1,20,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601209,2017-04-10T00:00:00,SAS @ POR,L,24.333333333333332,2,6,0.333,0,1,0.0,2,2,1.0,1,3,4,2,2,3,0,0,0,2,6,6,20.8,0,0,18.0,1,54,54,54,11,13,11,32,16,11,16,7,10,1,9,17,16,14,2,4,24,1,1,6,16,22,14,1,1,12,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601193,2017-04-08T00:00:00,SAS vs. LAC,L,14.983333333333333,0,1,0.0,0,1,0.0,0,0,0.0,1,3,4,2,2,0,0,0,1,0,0,-1,5.8,0,0,6.0,1,54,54,54,30,46,44,46,16,11,16,20,20,20,9,17,16,14,2,30,24,1,30,33,49,41,45,1,1,41,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601183,2017-04-07T00:00:00,SAS @ DAL,W,37.92666666666667,4,10,0.4,0,1,0.0,1,4,0.25,2,8,10,5,0,3,2,1,3,4,9,16,43.5,0,0,34.0,1,1,1,1,1,4,1,31,16,11,16,13,3,18,2,1,1,2,29,4,1,60,69,1,5,5,1,1,1,1,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601170,2017-04-05T00:00:00,SAS vs. LAL,L,27.55,5,8,0.625,1,1,1.0,0,0,0.0,2,5,7,1,0,0,1,2,3,0,11,0,23.9,0,0,22.0,1,54,54,54,6,2,3,17,1,11,1,20,20,20,2,9,6,22,29,30,4,71,69,33,3,39,10,1,1,8,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601161,2017-04-04T00:00:00,SAS vs. MEM,W,17.196666666666665,2,7,0.286,0,2,0.0,0,0,0.0,1,3,4,0,2,0,0,1,1,2,4,-4,6.8,0,0,8.0,1,1,1,1,24,13,7,42,16,2,16,20,20,20,9,17,16,44,2,30,24,60,30,6,22,52,42,1,1,33,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601151,2017-04-02T00:00:00,SAS vs. UTA,W,32.21666666666667,1,3,0.333,0,0,0.0,4,4,1.0,2,7,9,4,2,3,0,0,3,2,6,24,29.8,0,0,25.0,1,1,1,1,4,25,23,32,16,30,16,3,3,1,2,3,2,5,2,4,24,1,69,6,16,1,6,1,1,6,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601135,2017-03-31T00:00:00,SAS @ OKC,W,9.9,2,2,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,0,4,-8,6.4,0,0,6.0,1,1,1,1,46,13,34,1,16,30,16,20,20,20,25,29,33,44,29,30,24,1,57,33,22,66,43,1,1,41,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601118,2017-03-29T00:00:00,SAS vs. GSW,L,13.101666666666667,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,0,4,-10,5.7,0,0,6.0,1,54,54,54,36,13,18,19,16,11,16,20,20,20,25,42,45,22,11,30,24,1,1,33,22,69,46,1,1,41,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601099,2017-03-27T00:00:00,SAS vs. CLE,W,19.166666666666668,2,2,1.0,0,0,0.0,0,0,0.0,0,4,4,1,1,2,0,0,1,0,4,9,15.3,0,0,13.0,1,1,1,1,21,13,34,1,16,30,16,20,20,20,25,13,16,22,11,9,24,1,30,33,22,17,24,1,1,24,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601085,2017-03-25T00:00:00,SAS vs. NYK,W,12.6,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,2,0,2,0,1,1,0,2,-6,13.4,0,0,10.0,1,1,1,1,40,25,18,44,16,30,16,20,20,20,25,29,33,14,29,9,24,60,30,33,34,60,26,1,1,27,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601056,2017-03-21T00:00:00,SAS @ MIN,W,4.366666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,5,1.2,0,0,1.0,1,1,1,1,59,46,59,46,16,30,16,20,20,20,25,42,45,44,29,30,24,1,30,33,49,25,62,1,1,61,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601042,2017-03-19T00:00:00,SAS vs. SAC,W,22.4,1,3,0.333,1,1,1.0,0,0,0.0,0,4,4,4,0,0,1,0,1,1,3,2,16.8,0,0,14.0,1,1,1,1,15,25,23,32,1,11,1,20,20,20,25,13,16,5,29,30,4,1,30,17,30,34,20,1,1,21,1
2016-17,203937,Kyle Anderson,Kyle,1610612759,SAS,San Antonio Spurs,0021601033,2017-03-18T00:00:00,SAS @ MEM,L,1.45,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,2,3,2.0,0,0,2.0,1,54,54,54,68,25,44,1,16,30,16,20,20,20,25,64,64,44,29,30,24,1,30,33,34,27,57,1,1,57,1
