SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201228,2023-04-09T00:00:00,UTA @ LAL,L,26.683333333333334,4,13,0.308,0,3,0.0,0,0,0.0,0,1,1,8,2,1,0,1,2,2,8,-7,22.2,0,0,19.0,1,30,30,30,19,13,6,37,36,30,36,23,24,23,28,22,33,1,4,2,11,44,35,6,24,46,8,1,1,17,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201213,2023-04-08T00:00:00,UTA vs. DEN,W,35.13333333333333,10,25,0.4,3,11,0.273,5,5,1.0,1,2,3,3,4,1,0,2,1,4,28,-1,35.1,0,0,39.0,1,1,1,1,5,1,1,24,6,1,31,1,1,1,14,11,13,3,1,2,11,56,17,1,1,29,4,1,1,2,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201200,2023-04-06T00:00:00,UTA vs. OKC,L,30.65,6,18,0.333,0,8,0.0,1,2,0.5,0,1,1,0,1,0,0,1,5,1,13,-7,13.2,0,0,14.0,1,30,30,30,13,7,2,30,36,4,36,14,10,15,28,22,33,35,11,16,11,44,57,14,14,46,28,1,1,28,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201186,2023-04-04T00:00:00,UTA vs. LAL,L,38.15,7,15,0.467,4,8,0.5,4,4,1.0,1,3,4,3,1,0,2,0,0,3,22,-1,36.3,0,0,37.0,1,30,30,30,2,4,3,20,2,4,10,5,7,1,14,4,4,3,11,16,2,1,1,2,3,29,3,1,1,3,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201164,2023-04-02T00:00:00,UTA @ BKN,L,28.785,6,13,0.462,2,7,0.286,5,5,1.0,2,0,2,1,0,0,0,0,1,3,19,-1,22.9,0,0,24.0,1,30,30,30,17,7,6,21,15,10,29,1,1,1,4,44,24,19,27,16,11,1,17,2,5,29,6,1,1,6,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201152,2023-03-31T00:00:00,UTA @ BOS,L,29.716666666666665,4,12,0.333,2,6,0.333,2,2,1.0,2,5,7,2,2,0,0,0,3,2,12,-3,21.4,0,0,23.0,1,30,30,30,14,13,8,30,15,15,25,10,10,1,4,1,1,10,4,16,11,1,41,6,15,36,13,1,1,11,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201143,2023-03-29T00:00:00,UTA @ SAS,W,24.5,2,7,0.286,2,6,0.333,4,4,1.0,0,1,1,3,1,0,2,0,1,2,10,-1,20.7,0,0,20.0,1,1,1,1,23,27,24,39,15,15,25,5,7,1,28,22,33,3,11,16,2,1,17,6,19,29,16,1,1,16,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201125,2023-03-27T00:00:00,UTA vs. PHX,L,24.413333333333334,3,8,0.375,3,7,0.429,0,0,0.0,1,3,4,1,4,0,0,1,5,0,9,1,11.3,0,0,17.0,1,30,30,30,24,21,18,27,6,10,17,23,24,23,14,4,4,19,1,16,11,44,57,31,21,23,31,1,1,21,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201111,2023-03-25T00:00:00,UTA @ SAC,L,36.016666666666666,8,15,0.533,3,7,0.429,1,2,0.5,1,2,3,4,1,0,3,0,0,1,20,-10,37.6,0,0,36.0,1,30,30,30,4,2,3,16,6,10,17,14,10,15,14,11,13,2,11,16,1,1,1,14,4,51,2,1,1,4,1
2022-23,1630534,Ochai Agbaji,Ochai,1610612762,UTA,Utah Jazz,0022201102,2023-03-24T00:00:00,UTA vs. MIL,L,25.4,1,8,0.125,0,4,0.0,4,5,0.8,2,0,2,2,1,1,0,2,2,2,6,-21,13.4,0,0,12.0,1,30,30,30,22,40,18,46,36,24,36,5,1,13,4,44,24,10,11,2,11,56,35,6,30,59,24,1,1,29,1
