SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601225,2017-04-12T00:00:00,OKC vs. DEN,L,13.533333333333333,4,7,0.571,0,0,0.0,0,0,0.0,2,2,4,0,1,2,0,1,2,1,8,-7,17.8,0,0,16.0,1,48,48,48,79,38,41,41,1,2,1,63,67,63,56,65,70,54,44,8,48,49,23,70,55,58,68,17,1,67,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601213,2017-04-11T00:00:00,OKC @ MIN,W,29.75,5,6,0.833,0,0,0.0,0,0,0.0,6,3,9,1,4,2,2,0,2,0,10,-2,30.3,0,0,28.0,1,1,1,1,38,30,55,7,1,2,1,63,67,63,9,50,27,26,2,8,6,1,23,77,45,52,23,17,1,21,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601198,2017-04-09T00:00:00,OKC @ DEN,W,26.6,4,9,0.444,0,0,0.0,2,2,1.0,6,4,10,2,1,1,0,0,4,2,10,8,27.0,1,0,24.0,1,1,1,1,64,38,28,58,1,2,1,23,43,1,9,30,16,8,44,25,48,1,63,56,45,26,37,1,1,35,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601186,2017-04-07T00:00:00,OKC @ PHX,L,32.766666666666666,4,10,0.4,0,0,0.0,4,6,0.667,8,3,11,2,0,0,0,0,2,4,12,-13,28.2,1,0,25.0,1,48,48,48,22,38,19,66,1,2,1,8,6,30,5,50,9,8,69,58,48,1,23,20,32,71,32,1,1,33,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601167,2017-04-05T00:00:00,OKC @ MEM,W,33.016666666666666,2,8,0.25,0,0,0.0,1,3,0.333,5,5,10,1,1,0,1,0,2,4,5,4,20.5,0,0,18.0,1,1,1,1,21,68,34,76,1,2,1,46,38,55,15,22,16,26,44,58,24,1,23,20,73,40,60,17,1,65,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601159,2017-04-04T00:00:00,OKC vs. MIL,W,23.6,4,7,0.571,0,0,0.0,1,2,0.5,4,1,5,1,1,0,0,1,2,4,9,21,15.5,0,0,15.0,1,1,1,1,73,38,41,41,1,2,1,46,43,39,20,73,59,26,44,58,48,49,23,20,49,7,71,17,1,70,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601142,2017-04-02T00:00:00,OKC vs. CHA,L,26.083333333333332,1,5,0.2,0,0,0.0,0,0,0.0,3,4,7,0,4,2,1,1,3,0,2,-8,15.4,0,0,15.0,1,48,48,48,66,74,65,78,1,2,1,63,67,63,34,30,41,54,2,8,24,49,45,77,77,61,73,17,1,70,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601135,2017-03-31T00:00:00,OKC vs. SAS,L,34.65,5,8,0.625,0,0,0.0,3,4,0.75,4,4,8,1,2,1,0,0,5,3,13,-2,25.1,0,0,24.0,1,48,48,48,16,30,34,30,1,2,1,13,26,25,20,30,34,26,23,25,48,1,72,37,28,52,43,17,1,35,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601112,2017-03-29T00:00:00,OKC @ ORL,W,29.05,3,5,0.6,0,0,0.0,1,5,0.2,3,6,9,0,1,0,2,1,1,4,7,-2,22.8,0,0,20.0,1,1,1,1,49,52,65,35,1,2,1,46,14,59,34,11,27,54,44,58,6,49,8,20,61,52,53,17,1,54,1
2016-17,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021601100,2017-03-27T00:00:00,OKC @ DAL,W,29.151666666666667,4,6,0.667,0,0,0.0,0,0,0.0,3,3,6,1,3,2,2,0,3,2,8,9,25.7,0,0,23.0,1,1,1,1,45,38,55,23,1,2,1,63,67,63,34,50,46,26,12,8,6,1,45,56,55,23,41,17,1,43,1
