SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301220,2014-04-16T00:00:00,OKC vs. DET,W,10.7,0,1,0.0,0,0,0.0,1,2,0.5,2,0,2,0,0,0,0,0,0,1,1,-7,3.4,0,0,3.0,1,1,1,1,61,53,51,53,1,1,1,22,19,19,23,71,56,34,49,27,38,1,1,38,56,70,70,2,1,69,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301210,2014-04-14T00:00:00,OKC @ NOP,L,1.7516666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,1,60,60,60,81,53,68,53,1,1,1,41,46,41,68,71,76,34,49,27,38,1,9,60,64,38,78,2,1,78,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301200,2014-04-13T00:00:00,OKC @ IND,L,13.1,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,0,0,2,0,0,3,1,4,-5,11.2,0,0,9.0,1,60,60,60,45,8,18,19,1,1,1,41,46,41,68,51,68,34,49,3,38,1,39,38,25,63,37,2,1,42,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301184,2014-04-11T00:00:00,OKC vs. NOP,W,10.133333333333333,2,2,1.0,0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,0,1,1,4,-3,5.2,0,0,5.0,1,1,1,1,66,8,36,1,1,1,1,41,43,41,68,51,68,34,49,27,38,1,9,38,25,51,61,2,1,59,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301173,2014-04-09T00:00:00,OKC @ LAC,W,19.566666666666666,2,2,1.0,0,0,0.0,3,5,0.6,2,5,7,0,0,1,1,0,3,3,7,5,21.4,0,0,18.0,1,1,1,1,18,8,36,1,1,1,1,5,6,18,23,4,8,34,49,9,16,1,39,8,6,23,11,2,1,10,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301160,2014-04-08T00:00:00,OKC @ SAC,W,27.303333333333335,0,1,0.0,0,0,0.0,5,8,0.625,3,2,5,0,0,1,3,0,3,5,5,11,23.0,0,0,18.0,1,1,1,1,2,53,51,53,1,1,1,1,1,17,10,34,24,34,49,9,2,1,39,2,16,7,8,2,1,10,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301139,2014-04-04T00:00:00,OKC @ HOU,L,12.616666666666667,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,0,0,2,5,4.9,0,0,5.0,1,60,60,60,47,28,18,45,1,1,1,41,46,41,43,51,56,9,18,27,38,1,1,60,45,23,62,2,1,59,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301127,2014-04-03T00:00:00,OKC vs. SAS,W,12.24,2,4,0.5,0,0,0.0,1,2,0.5,3,2,5,0,1,1,0,0,3,1,5,6,13.0,0,0,12.0,1,1,1,1,49,8,10,33,1,1,1,22,19,19,10,34,24,34,18,9,38,1,39,38,16,19,32,2,1,27,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301093,2014-03-30T00:00:00,OKC vs. UTA,W,18.05,4,6,0.667,0,0,0.0,0,0,0.0,3,5,8,0,1,2,0,0,3,2,8,15,22.6,0,0,20.0,1,1,1,1,28,2,2,19,1,1,1,41,46,41,10,4,5,34,18,3,38,1,39,20,4,3,9,2,1,7,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301083,2014-03-28T00:00:00,OKC vs. SAC,W,14.7,1,2,0.5,0,0,0.0,3,6,0.5,0,2,2,1,2,0,0,0,4,4,5,-3,6.9,0,0,8.0,1,1,1,1,37,28,36,33,1,1,1,5,3,19,68,34,56,9,6,27,38,1,64,3,16,51,56,2,1,48,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301059,2014-03-25T00:00:00,OKC @ DAL,L,10.648333333333333,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,2,0,0,0,1,0,2,-3,3.9,0,0,5.0,1,60,60,60,62,28,51,1,1,1,1,41,46,41,43,51,56,9,6,27,38,1,9,60,45,51,67,2,1,59,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301053,2014-03-24T00:00:00,OKC vs. DEN,W,23.216666666666665,4,6,0.667,0,0,0.0,2,4,0.5,2,4,6,1,1,6,0,0,4,2,10,2,35.7,0,0,29.0,1,1,1,1,9,2,2,19,1,1,1,13,7,19,23,13,17,9,18,1,38,1,64,20,2,31,2,2,1,2,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301024,2014-03-21T00:00:00,OKC @ TOR,W,18.283333333333335,0,2,0.0,0,0,0.0,0,0,0.0,2,5,7,2,0,0,1,1,0,1,0,2,14.4,0,0,11.0,1,1,1,1,26,53,36,53,1,1,1,41,46,41,23,4,8,3,49,27,16,69,1,38,64,31,24,2,1,32,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021301018,2014-03-20T00:00:00,OKC @ CLE,W,18.2,2,3,0.667,0,0,0.0,0,0,0.0,3,3,6,0,2,0,1,0,2,3,4,-13,12.2,0,0,12.0,1,1,1,1,27,8,18,19,1,1,1,41,46,41,10,20,17,34,6,27,16,1,26,8,25,78,33,2,1,27,1
2013-14,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021300999,2014-03-17T00:00:00,OKC @ CHI,W,20.716666666666665,0,0,0.0,0,0,0.0,0,0,0.0,1,5,6,0,1,0,2,0,3,0,0,-2,12.2,0,0,10.0,1,1,1,1,14,53,68,53,1,1,1,41,46,41,43,4,17,34,18,27,5,1,39,60,64,48,33,2,1,35,1
