SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401222,2015-04-15T00:00:00,OKC @ MIN,W,21.381666666666668,3,3,1.0,0,0,0.0,1,2,0.5,3,1,4,0,0,1,0,0,2,3,7,18,14.8,0,0,13.0,1,1,1,1,55,27,54,1,1,3,1,29,37,21,27,62,54,43,55,11,47,1,9,19,35,6,56,11,1,53,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401209,2015-04-13T00:00:00,OKC vs. POR,W,35.233333333333334,2,5,0.4,0,1,0.0,4,10,0.4,6,4,10,0,0,2,4,0,3,8,8,4,38.0,0,0,30.0,1,1,1,1,5,43,35,49,1,1,1,4,2,37,4,37,14,43,55,1,3,1,27,1,29,25,5,11,1,10,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401197,2015-04-12T00:00:00,OKC @ IND,L,24.783333333333335,2,6,0.333,0,0,0.0,0,6,0.0,7,3,10,0,1,0,1,1,2,3,4,-13,18.0,0,0,16.0,1,38,38,38,38,43,26,56,1,3,1,53,4,53,1,45,14,43,28,29,24,48,9,19,57,65,44,11,1,45,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401183,2015-04-10T00:00:00,OKC vs. SAC,W,31.216666666666665,2,6,0.333,0,0,0.0,2,4,0.5,5,6,11,0,0,0,4,1,1,4,6,5,31.2,0,0,25.0,1,1,1,1,13,43,26,56,1,3,1,12,14,21,7,14,8,43,55,29,3,48,3,8,39,22,13,11,1,13,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401157,2015-04-07T00:00:00,OKC vs. SAS,L,26.35,2,6,0.333,0,0,0.0,1,2,0.5,2,2,4,0,1,0,2,1,1,1,5,-36,14.8,0,0,13.0,1,38,38,38,30,43,26,56,1,3,1,29,37,21,35,57,54,43,28,29,10,48,3,57,50,70,56,11,1,53,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401147,2015-04-05T00:00:00,OKC vs. HOU,L,14.466666666666667,2,4,0.5,0,0,0.0,2,4,0.5,1,3,4,1,2,0,0,0,6,3,6,-7,10.3,0,0,11.0,1,38,38,38,66,43,43,37,1,3,1,12,14,21,51,45,54,21,14,29,47,1,68,19,39,56,64,11,1,59,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401132,2015-04-03T00:00:00,OKC @ MEM,L,35.71666666666667,4,5,0.8,0,0,0.0,1,3,0.333,1,5,6,0,0,0,0,0,4,2,9,-2,16.2,0,0,15.0,1,38,38,38,4,17,35,10,1,3,1,29,27,40,51,23,38,43,55,29,47,1,41,36,23,40,50,11,1,47,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401120,2015-04-01T00:00:00,OKC vs. DAL,L,23.976666666666667,3,5,0.6,0,0,0.0,1,4,0.25,1,1,2,2,1,2,0,0,4,4,7,2,17.4,0,0,15.0,1,38,38,38,41,27,35,30,1,3,1,29,14,46,51,62,64,4,28,1,47,1,41,8,35,27,45,11,1,47,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401100,2015-03-29T00:00:00,OKC @ PHX,W,41.68333333333333,6,9,0.667,0,0,0.0,1,4,0.25,5,11,16,0,2,1,1,0,4,4,13,9,36.2,1,0,33.0,1,1,1,1,1,2,7,20,1,3,1,29,14,46,7,3,2,43,14,11,24,1,41,8,7,13,8,1,1,3,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401090,2015-03-28T00:00:00,OKC @ UTA,L,23.066666666666666,2,6,0.333,0,0,0.0,1,5,0.2,5,9,14,2,1,1,1,1,4,4,5,2,29.8,0,0,25.0,1,38,38,38,45,43,26,56,1,3,1,29,9,51,7,5,5,4,28,11,24,48,41,8,50,27,14,11,1,13,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401071,2015-03-25T00:00:00,OKC @ SAS,L,21.5,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,0,1,1,0,0,1,0,4,-24,10.8,0,0,10.0,1,38,38,38,54,43,35,49,1,3,1,53,60,53,51,45,54,43,28,11,47,1,3,66,57,69,62,11,1,63,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401056,2015-03-24T00:00:00,OKC vs. LAL,W,30.358333333333334,5,6,0.833,0,0,0.0,6,6,1.0,3,7,10,3,1,2,0,0,5,4,16,19,37.5,1,0,33.0,1,1,1,1,16,6,26,8,1,3,1,1,4,1,27,8,14,2,28,1,47,1,56,8,1,5,6,1,1,3,1
2014-15,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,0021401038,2015-03-22T00:00:00,OKC vs. MIA,W,30.583333333333332,5,10,0.5,0,0,0.0,0,1,0.0,4,6,10,0,1,0,1,0,4,2,10,8,24.0,1,0,22.0,1,1,1,1,15,6,3,37,1,3,1,53,53,53,17,14,14,43,28,29,24,1,41,36,16,15,23,1,1,20,1
