SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300501,2024-01-07T00:00:00,MIN @ DAL,L,12.848333333333333,1,5,0.2,1,4,0.25,0,0,0.0,1,0,1,1,0,0,0,1,0,1,3,-6,5.7,0,0,6.0,1,26,26,26,35,25,20,30,15,11,21,9,12,9,4,22,18,24,20,20,17,26,1,9,26,26,31,1,1,31,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300485,2024-01-05T00:00:00,MIN @ HOU,W,17.533333333333335,4,6,0.667,2,4,0.5,1,2,0.5,1,2,3,3,0,2,2,0,2,1,11,17,31.1,0,0,27.0,1,1,1,1,27,3,11,4,5,11,5,7,2,7,4,7,5,6,20,4,2,1,14,9,4,4,2,1,1,2,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300471,2024-01-03T00:00:00,MIN vs. NOP,L,18.886666666666667,1,3,0.333,0,2,0.0,2,2,1.0,0,0,0,1,1,0,0,0,0,2,4,-5,4.5,0,0,5.0,1,26,26,26,23,25,28,20,29,25,29,1,2,1,13,22,28,24,10,20,17,1,1,3,24,24,34,1,1,34,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300451,2024-01-01T00:00:00,MIN @ NYK,L,16.75,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,0,0,0,0,2,0,3,3,6.0,0,0,6.0,1,26,26,26,30,25,28,20,15,25,5,9,12,9,13,22,28,16,20,20,17,1,14,22,26,14,30,1,1,31,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300443,2023-12-30T00:00:00,MIN vs. LAL,W,16.075,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,2,2,1,0,0,4,0,6,-1,12.4,0,0,14.0,1,1,1,1,31,15,25,8,5,11,5,9,12,9,13,7,10,16,4,8,17,1,31,22,17,20,21,1,1,19,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300423,2023-12-28T00:00:00,MIN vs. DAL,W,23.716666666666665,1,3,0.333,1,3,0.333,0,0,0.0,0,0,0,3,0,4,1,0,0,0,3,-3,22.5,0,0,17.0,1,1,1,1,11,25,28,20,15,21,17,9,12,9,13,22,28,6,20,2,5,1,1,22,26,22,4,1,1,12,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300411,2023-12-26T00:00:00,MIN @ OKC,L,19.428333333333335,3,3,1.0,2,2,1.0,0,0,0.0,1,0,1,3,0,1,0,0,3,0,8,-13,16.7,0,0,16.0,1,26,26,26,22,8,28,1,5,25,1,9,12,9,4,22,18,6,20,8,17,1,27,22,10,30,17,1,1,15,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300400,2023-12-23T00:00:00,MIN @ SAC,W,22.866666666666667,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,2,-1,2.0,0,0,2.0,1,1,1,1,12,25,25,27,29,25,29,9,12,9,13,22,28,33,20,20,17,1,14,3,32,20,35,1,1,35,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300380,2023-12-21T00:00:00,MIN vs. LAL,W,15.016666666666667,2,6,0.333,1,5,0.2,0,0,0.0,0,1,1,3,1,3,0,0,2,0,5,8,18.7,0,0,16.0,1,1,1,1,33,15,11,20,15,8,25,9,12,9,13,16,18,6,10,3,17,1,14,22,20,11,13,1,1,15,1
2023-24,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0022300367,2023-12-20T00:00:00,MIN @ PHI,L,15.636666666666667,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,2,0,0,1,0,1,1,4,-24,12.4,0,0,10.0,1,26,26,26,32,15,28,4,29,32,29,9,12,9,13,7,10,16,20,20,5,1,8,9,24,35,21,1,1,24,1
