SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201218,2023-04-09T00:00:00,CLE vs. CHA,L,12.0,2,4,0.5,0,1,0.0,0,0,0.0,2,4,6,1,1,0,1,0,0,0,4,8,14.7,0,0,13.0,1,45,45,45,67,59,64,51,2,1,2,55,56,55,43,52,59,33,28,36,27,1,1,66,64,27,66,33,1,65,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201178,2023-04-04T00:00:00,CLE @ ORL,W,33.63333333333333,6,10,0.6,0,0,0.0,0,0,0.0,3,4,7,2,1,0,2,1,4,5,12,18,28.4,0,0,25.0,1,1,1,1,34,27,27,41,2,11,2,55,56,55,29,52,51,16,28,36,8,38,58,7,44,13,50,33,1,49,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201173,2023-04-02T00:00:00,CLE vs. IND,W,26.583333333333332,6,9,0.667,0,0,0.0,3,6,0.5,4,3,7,1,1,1,0,1,1,4,15,-2,26.9,0,0,25.0,1,1,1,1,61,27,37,28,2,11,2,15,6,40,19,60,51,33,28,17,50,38,8,16,27,51,53,33,1,49,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201117,2023-03-26T00:00:00,CLE vs. HOU,W,35.68333333333333,8,11,0.727,0,0,0.0,8,8,1.0,6,8,14,2,0,1,3,1,1,7,24,19,55.8,1,0,48.0,1,1,1,1,24,14,14,20,2,11,2,1,2,1,6,17,5,16,50,17,3,38,8,2,1,10,1,1,1,1,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201094,2023-03-23T00:00:00,CLE @ BKN,W,29.566666666666666,5,9,0.556,0,0,0.0,2,2,1.0,5,5,10,2,2,1,1,2,3,2,12,1,31.0,1,0,28.0,1,1,1,1,54,42,37,48,2,11,2,28,37,1,11,42,32,16,10,17,27,57,41,47,44,44,39,1,1,38,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201079,2023-03-21T00:00:00,CLE @ BKN,W,35.083333333333336,5,11,0.455,0,0,0.0,2,3,0.667,8,6,14,1,1,0,2,2,5,4,12,1,35.3,1,0,31.0,1,1,1,1,27,42,14,54,2,11,2,28,30,32,2,32,5,33,28,36,8,57,65,16,44,44,28,1,1,32,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022201000,2023-03-10T00:00:00,CLE @ MIA,L,34.18666666666667,2,5,0.4,0,0,0.0,2,2,1.0,4,9,13,4,1,1,4,1,1,3,6,8,41.6,0,0,33.0,1,45,45,45,30,59,58,56,2,11,2,28,37,1,19,12,10,4,28,17,1,38,8,34,60,27,16,33,1,25,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022200987,2023-03-08T00:00:00,CLE @ MIA,W,32.75,7,10,0.7,0,0,0.0,1,2,0.5,3,9,12,2,1,1,1,0,4,2,15,5,37.4,1,0,33.0,1,1,1,1,41,20,27,25,2,11,2,47,37,40,29,12,15,16,28,17,27,1,58,47,27,33,23,1,1,25,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022200971,2023-03-06T00:00:00,CLE vs. BOS,W,25.64666666666667,2,5,0.4,0,0,0.0,0,0,0.0,0,6,6,3,0,0,0,1,3,0,4,-8,15.7,0,0,13.0,1,1,1,1,65,59,58,56,2,11,2,55,56,55,64,32,59,8,50,36,50,38,41,66,64,57,64,33,1,65,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022200957,2023-03-04T00:00:00,CLE vs. DET,W,25.783333333333335,6,9,0.667,0,0,0.0,3,5,0.6,1,4,5,0,1,2,0,0,3,4,15,24,26.0,0,0,24.0,1,1,1,1,63,27,37,28,2,11,2,15,14,37,53,52,65,56,28,4,50,1,41,16,27,3,56,33,1,52,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022200935,2023-03-01T00:00:00,CLE @ BOS,L,39.46666666666667,2,5,0.4,0,0,0.0,1,2,0.5,2,5,7,1,0,3,2,2,1,1,5,-3,29.9,0,0,23.0,1,45,45,45,5,59,58,56,2,11,2,47,37,40,43,42,51,33,50,1,8,57,8,55,63,52,46,33,1,55,1
2022-23,1628386,Jarrett Allen,Jarrett,1610612739,CLE,Cleveland Cavaliers,0022200914,2023-02-26T00:00:00,CLE vs. TOR,W,32.78333333333333,10,13,0.769,0,1,0.0,3,3,1.0,3,8,11,1,2,0,0,0,0,3,23,19,35.7,1,0,35.0,1,1,1,1,40,5,5,12,2,1,2,15,30,1,29,17,19,33,10,36,50,1,1,34,7,10,25,1,1,20,1
