SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101226,2022-04-10T00:00:00,TOR @ NYK,L,26.133333333333333,4,13,0.308,1,5,0.2,0,0,0.0,2,4,6,2,1,1,1,1,2,2,9,-7,24.2,0,0,22.0,1,47,47,47,26,23,3,55,14,5,31,39,46,39,23,32,34,10,28,6,10,39,28,16,33,53,25,7,1,26,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101206,2022-04-08T00:00:00,TOR vs. HOU,W,12.483333333333333,2,5,0.4,1,3,0.333,3,3,1.0,0,1,1,0,2,0,1,0,2,2,8,-28,10.2,0,0,12.0,1,1,1,1,71,50,58,39,14,14,25,5,14,1,66,69,72,47,5,33,10,1,28,16,38,72,67,7,1,62,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101197,2022-04-07T00:00:00,TOR vs. PHI,W,40.016666666666666,7,11,0.636,5,7,0.714,1,2,0.5,1,3,4,2,5,1,1,0,1,1,20,5,28.8,0,0,35.0,1,1,1,1,1,5,14,10,1,2,9,23,19,22,48,49,54,10,1,6,10,1,8,31,3,23,12,7,1,2,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101182,2022-04-05T00:00:00,TOR vs. ATL,W,23.55,4,11,0.364,0,4,0.0,3,5,0.6,1,1,2,0,0,1,0,0,1,3,11,21,16.4,0,0,15.0,1,1,1,1,36,23,14,48,32,10,32,5,4,20,48,69,69,47,51,6,28,1,8,6,19,4,47,7,1,50,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101172,2022-04-03T00:00:00,TOR vs. MIA,L,20.5,1,4,0.25,0,1,0.0,1,4,0.25,0,2,2,1,1,0,0,0,2,2,3,-2,5.9,0,0,6.0,1,47,47,47,47,62,63,62,32,39,32,23,6,38,66,60,69,25,28,33,28,1,28,16,67,41,71,7,1,71,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101151,2022-04-01T00:00:00,TOR @ ORL,W,16.216666666666665,4,6,0.667,1,3,0.333,2,2,1.0,1,2,3,1,0,0,0,0,1,1,11,-10,16.1,0,0,16.0,1,1,1,1,64,23,52,4,14,14,25,12,19,1,48,60,63,25,51,33,28,1,8,31,19,61,50,7,1,46,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101141,2022-03-30T00:00:00,TOR vs. MIN,W,21.8,5,9,0.556,3,7,0.429,0,0,0.0,1,3,4,1,1,1,0,0,2,0,13,20,21.3,0,0,23.0,1,1,1,1,41,13,27,18,4,2,23,39,46,39,48,49,54,25,28,6,28,1,28,59,13,6,32,7,1,23,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101127,2022-03-28T00:00:00,TOR vs. BOS,W,28.373333333333335,3,10,0.3,1,4,0.25,0,2,0.0,2,6,8,0,1,0,4,0,3,1,7,6,27.6,0,0,24.0,1,1,1,1,17,36,20,56,14,10,30,39,19,39,23,14,18,47,28,33,1,1,51,31,42,21,16,7,1,20,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101109,2022-03-26T00:00:00,TOR vs. IND,W,24.45,7,12,0.583,4,5,0.8,0,0,0.0,2,4,6,4,0,1,0,0,1,1,18,30,34.2,0,0,34.0,1,1,1,1,33,5,9,14,2,5,8,39,46,39,23,32,34,1,51,6,28,1,8,31,5,1,5,7,1,4,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101095,2022-03-24T00:00:00,TOR vs. CLE,W,21.566666666666666,3,10,0.3,0,3,0.0,4,4,1.0,0,4,4,1,0,0,0,0,2,3,10,8,16.3,0,0,15.0,1,1,1,1,42,36,20,56,32,14,32,3,6,1,66,32,54,25,51,33,28,1,28,6,26,16,48,7,1,50,1
2021-22,1630173,Precious Achiuwa,Precious,1610612761,TOR,Toronto Raptors,0022101076,2022-03-21T00:00:00,TOR @ CHI,L,27.6,3,9,0.333,0,5,0.0,0,0,0.0,1,8,9,1,1,0,0,1,1,1,6,-11,17.3,0,0,16.0,1,47,47,47,19,36,27,49,32,5,32,39,46,39,48,6,10,25,28,33,28,39,8,31,44,63,45,7,1,46,1
